id,ref_count,year,year_ref,doc_type,n_citation_ref,n_citation,n_citation_ref_count,Point
152917520,2,2,2,2,2,2,2,2
29980271,2,2,2,2,2,2,2,2
29974006,2,2,2,2,2,2,2,2
28653268,2,2,2,2,2,2,2,2
28630371,2,2,2,2,2,2,2,2
30690955,2,2,2,2,2,2,2,2
27368381,2,2,2,2,2,2,2,2
27425624,2,2,2,2,2,2,2,2
153817560,2,2,2,2,2,2,2,2
161884846,2,2,2,2,2,2,2,2
6710097,2,2,2,2,2,2,2,2
153822110,2,2,2,2,2,2,2,2
153830605,2,2,2,2,2,2,2,2
27391613,2,2,2,2,2,2,2,2
161867551,2,2,2,2,2,2,2,2
27446700,2,2,2,2,2,2,2,2
161867550,2,2,2,2,2,2,2,2
153846905,2,2,2,2,2,2,2,2
27344632,2,2,2,2,2,2,2,2
27341515,2,2,2,2,2,2,2,2
27326263,2,2,2,2,2,2,2,2
27324772,2,2,2,2,2,2,2,2
27319598,2,2,2,2,2,2,2,2
27431698,2,2,2,2,2,2,2,2
6687954,2,2,2,2,2,2,2,2
153712775,2,2,2,2,2,2,2,2
27609438,2,2,2,2,2,2,2,2
6608675,2,2,2,2,2,2,2,2
27703600,2,2,2,2,2,2,2,2
27673800,2,2,2,2,2,2,2,2
6624017,2,2,2,2,2,2,2,2
153727754,2,2,2,2,2,2,2,2
27637410,2,2,2,2,2,2,2,2
153735210,2,2,2,2,2,2,2,2
6644376,2,2,2,2,2,2,2,2
153789705,2,2,2,2,2,2,2,2
27578406,2,2,2,2,2,2,2,2
27562714,2,2,2,2,2,2,2,2
6659163,2,2,2,2,2,2,2,2
153755257,2,2,2,2,2,2,2,2
153760227,2,2,2,2,2,2,2,2
27484908,2,2,2,2,2,2,2,2
6686562,2,2,2,2,2,2,2,2
161866292,2,2,2,2,2,2,2,2
27243685,2,2,2,2,2,2,2,2
6725028,2,2,2,2,2,2,2,2
154053488,2,2,2,2,2,2,2,2
26829317,2,2,2,2,2,2,2,2
154000939,2,2,2,2,2,2,2,2
154008952,2,2,2,2,2,2,2,2
26808688,2,2,2,2,2,2,2,2
26759578,2,2,2,2,2,2,2,2
26753892,2,2,2,2,2,2,2,2
26752199,2,2,2,2,2,2,2,2
154077500,2,2,2,2,2,2,2,2
6734691,2,2,2,2,2,2,2,2
6824668,2,2,2,2,2,2,2,2
6825241,2,2,2,2,2,2,2,2
26673382,2,2,2,2,2,2,2,2
154082890,2,2,2,2,2,2,2,2
26670077,2,2,2,2,2,2,2,2
154089619,2,2,2,2,2,2,2,2
26661773,2,2,2,2,2,2,2,2
26834301,2,2,2,2,2,2,2,2
26850767,2,2,2,2,2,2,2,2
6771769,2,2,2,2,2,2,2,2
26873535,2,2,2,2,2,2,2,2
6743064,2,2,2,2,2,2,2,2
153919539,2,2,2,2,2,2,2,2
161859213,2,2,2,2,2,2,2,2
27119791,2,2,2,2,2,2,2,2
27112594,2,2,2,2,2,2,2,2
27107451,2,2,2,2,2,2,2,2
27104451,2,2,2,2,2,2,2,2
27091496,2,2,2,2,2,2,2,2
161852759,2,2,2,2,2,2,2,2
153942595,2,2,2,2,2,2,2,2
26976588,2,2,2,2,2,2,2,2
26960524,2,2,2,2,2,2,2,2
26928102,2,2,2,2,2,2,2,2
26889191,2,2,2,2,2,2,2,2
26880612,2,2,2,2,2,2,2,2
153716881,2,2,2,2,2,2,2,2
153704969,2,2,2,2,2,2,2,2
28617857,2,2,2,2,2,2,2,2
153483555,2,2,2,2,2,2,2,2
28480939,2,2,2,2,2,2,2,2
153455728,2,2,2,2,2,2,2,2
28461729,2,2,2,2,2,2,2,2
6474106,2,2,2,2,2,2,2,2
28410936,2,2,2,2,2,2,2,2
28402907,2,2,2,2,2,2,2,2
28401908,2,2,2,2,2,2,2,2
28379616,2,2,2,2,2,2,2,2
6456089,2,2,2,2,2,2,2,2
28372683,2,2,2,2,2,2,2,2
153498883,2,2,2,2,2,2,2,2
28345481,2,2,2,2,2,2,2,2
153520131,2,2,2,2,2,2,2,2
6486928,2,2,2,2,2,2,2,2
28293551,2,2,2,2,2,2,2,2
28286704,2,2,2,2,2,2,2,2
153448244,2,2,2,2,2,2,2,2
153440559,2,2,2,2,2,2,2,2
27758565,2,2,2,2,2,2,2,2
28555011,2,2,2,2,2,2,2,2
28616487,2,2,2,2,2,2,2,2
153400374,2,2,2,2,2,2,2,2
6417777,2,2,2,2,2,2,2,2
28580676,2,2,2,2,2,2,2,2
28559133,2,2,2,2,2,2,2,2
28558117,2,2,2,2,2,2,2,2
153413877,2,2,2,2,2,2,2,2
153422890,2,2,2,2,2,2,2,2
6447760,2,2,2,2,2,2,2,2
6436407,2,2,2,2,2,2,2,2
28511954,2,2,2,2,2,2,2,2
153435117,2,2,2,2,2,2,2,2
28497951,2,2,2,2,2,2,2,2
153435827,2,2,2,2,2,2,2,2
28492615,2,2,2,2,2,2,2,2
153437138,2,2,2,2,2,2,2,2
161957328,2,2,2,2,2,2,2,2
153535461,2,2,2,2,2,2,2,2
28235203,2,2,2,2,2,2,2,2
153661252,2,2,2,2,2,2,2,2
161930239,2,2,2,2,2,2,2,2
27940951,2,2,2,2,2,2,2,2
27917095,2,2,2,2,2,2,2,2
27916583,2,2,2,2,2,2,2,2
27914432,2,2,2,2,2,2,2,2
27898276,2,2,2,2,2,2,2,2
27880809,2,2,2,2,2,2,2,2
27861136,2,2,2,2,2,2,2,2
28228036,2,2,2,2,2,2,2,2
27856480,2,2,2,2,2,2,2,2
27844285,2,2,2,2,2,2,2,2
27807368,2,2,2,2,2,2,2,2
27800017,2,2,2,2,2,2,2,2
27797135,2,2,2,2,2,2,2,2
27797072,2,2,2,2,2,2,2,2
27761412,2,2,2,2,2,2,2,2
153634969,2,2,2,2,2,2,2,2
6521761,2,2,2,2,2,2,2,2
6516968,2,2,2,2,2,2,2,2
27993559,2,2,2,2,2,2,2,2
28204560,2,2,2,2,2,2,2,2
153560844,2,2,2,2,2,2,2,2
153565711,2,2,2,2,2,2,2,2
153570590,2,2,2,2,2,2,2,2
28136511,2,2,2,2,2,2,2,2
28124097,2,2,2,2,2,2,2,2
28104860,2,2,2,2,2,2,2,2
28100213,2,2,2,2,2,2,2,2
28089441,2,2,2,2,2,2,2,2
28082546,2,2,2,2,2,2,2,2
6514734,2,2,2,2,2,2,2,2
161939482,2,2,2,2,2,2,2,2
28035284,2,2,2,2,2,2,2,2
28028207,2,2,2,2,2,2,2,2
28015454,2,2,2,2,2,2,2,2
5717765,2,2,2,2,2,2,2,2
30702780,2,2,2,2,2,2,2,2
34625278,2,2,2,2,2,2,2,2
33399138,2,2,2,2,2,2,2,2
151661804,2,2,2,2,2,2,2,2
151663545,2,2,2,2,2,2,2,2
4951271,2,2,2,2,2,2,2,2
151675190,2,2,2,2,2,2,2,2
151677683,2,2,2,2,2,2,2,2
33435019,2,2,2,2,2,2,2,2
4957799,2,2,2,2,2,2,2,2
33398227,2,2,2,2,2,2,2,2
4925764,2,2,2,2,2,2,2,2
151685863,2,2,2,2,2,2,2,2
33335967,2,2,2,2,2,2,2,2
33332726,2,2,2,2,2,2,2,2
162548580,2,2,2,2,2,2,2,2
151709583,2,2,2,2,2,2,2,2
33319134,2,2,2,2,2,2,2,2
33298000,2,2,2,2,2,2,2,2
4943008,2,2,2,2,2,2,2,2
33514338,2,2,2,2,2,2,2,2
33721596,2,2,2,2,2,2,2,2
33641808,2,2,2,2,2,2,2,2
33707275,2,2,2,2,2,2,2,2
151571914,2,2,2,2,2,2,2,2
151579289,2,2,2,2,2,2,2,2
4900046,2,2,2,2,2,2,2,2
33685597,2,2,2,2,2,2,2,2
4902384,2,2,2,2,2,2,2,2
33663445,2,2,2,2,2,2,2,2
33641366,2,2,2,2,2,2,2,2
162577742,2,2,2,2,2,2,2,2
33638075,2,2,2,2,2,2,2,2
33619667,2,2,2,2,2,2,2,2
4902648,2,2,2,2,2,2,2,2
151606144,2,2,2,2,2,2,2,2
33597454,2,2,2,2,2,2,2,2
151624105,2,2,2,2,2,2,2,2
33573015,2,2,2,2,2,2,2,2
151731902,2,2,2,2,2,2,2,2
151734275,2,2,2,2,2,2,2,2
33274953,2,2,2,2,2,2,2,2
151858677,2,2,2,2,2,2,2,2
162513612,2,2,2,2,2,2,2,2
32990963,2,2,2,2,2,2,2,2
5052471,2,2,2,2,2,2,2,2
162511823,2,2,2,2,2,2,2,2
32965629,2,2,2,2,2,2,2,2
32953792,2,2,2,2,2,2,2,2
32946819,2,2,2,2,2,2,2,2
32941704,2,2,2,2,2,2,2,2
5008823,2,2,2,2,2,2,2,2
151864663,2,2,2,2,2,2,2,2
5084162,2,2,2,2,2,2,2,2
32907139,2,2,2,2,2,2,2,2
5118086,2,2,2,2,2,2,2,2
32896364,2,2,2,2,2,2,2,2
32893092,2,2,2,2,2,2,2,2
151884796,2,2,2,2,2,2,2,2
33021439,2,2,2,2,2,2,2,2
33073624,2,2,2,2,2,2,2,2
5049426,2,2,2,2,2,2,2,2
33104643,2,2,2,2,2,2,2,2
151746721,2,2,2,2,2,2,2,2
33258967,2,2,2,2,2,2,2,2
151756654,2,2,2,2,2,2,2,2
33222534,2,2,2,2,2,2,2,2
5021336,2,2,2,2,2,2,2,2
151770326,2,2,2,2,2,2,2,2
33181303,2,2,2,2,2,2,2,2
33176721,2,2,2,2,2,2,2,2
33154104,2,2,2,2,2,2,2,2
33153135,2,2,2,2,2,2,2,2
151797875,2,2,2,2,2,2,2,2
33135270,2,2,2,2,2,2,2,2
162523062,2,2,2,2,2,2,2,2
5036193,2,2,2,2,2,2,2,2
33104962,2,2,2,2,2,2,2,2
151563454,2,2,2,2,2,2,2,2
4896538,2,2,2,2,2,2,2,2
32882897,2,2,2,2,2,2,2,2
34263250,2,2,2,2,2,2,2,2
151325408,2,2,2,2,2,2,2,2
4661084,2,2,2,2,2,2,2,2
4667065,2,2,2,2,2,2,2,2
34319955,2,2,2,2,2,2,2,2
34285042,2,2,2,2,2,2,2,2
4699892,2,2,2,2,2,2,2,2
34284133,2,2,2,2,2,2,2,2
34255010,2,2,2,2,2,2,2,2
34345065,2,2,2,2,2,2,2,2
4712248,2,2,2,2,2,2,2,2
34198064,2,2,2,2,2,2,2,2
162672193,2,2,2,2,2,2,2,2
162667731,2,2,2,2,2,2,2,2
34155719,2,2,2,2,2,2,2,2
34148297,2,2,2,2,2,2,2,2
151418677,2,2,2,2,2,2,2,2
34340688,2,2,2,2,2,2,2,2
34372461,2,2,2,2,2,2,2,2
4892674,2,2,2,2,2,2,2,2
4585334,2,2,2,2,2,2,2,2
34623466,2,2,2,2,2,2,2,2
34607235,2,2,2,2,2,2,2,2
34572882,2,2,2,2,2,2,2,2
34560801,2,2,2,2,2,2,2,2
34559920,2,2,2,2,2,2,2,2
151214894,2,2,2,2,2,2,2,2
34551370,2,2,2,2,2,2,2,2
34491933,2,2,2,2,2,2,2,2
151304178,2,2,2,2,2,2,2,2
34491265,2,2,2,2,2,2,2,2
34469298,2,2,2,2,2,2,2,2
4605485,2,2,2,2,2,2,2,2
34445396,2,2,2,2,2,2,2,2
162715502,2,2,2,2,2,2,2,2
34378339,2,2,2,2,2,2,2,2
34374476,2,2,2,2,2,2,2,2
4761847,2,2,2,2,2,2,2,2
4774384,2,2,2,2,2,2,2,2
151424187,2,2,2,2,2,2,2,2
33844876,2,2,2,2,2,2,2,2
151483138,2,2,2,2,2,2,2,2
33863052,2,2,2,2,2,2,2,2
4873961,2,2,2,2,2,2,2,2
151498765,2,2,2,2,2,2,2,2
162596510,2,2,2,2,2,2,2,2
33848485,2,2,2,2,2,2,2,2
151502846,2,2,2,2,2,2,2,2
33808975,2,2,2,2,2,2,2,2
162643020,2,2,2,2,2,2,2,2
33795090,2,2,2,2,2,2,2,2
33792983,2,2,2,2,2,2,2,2
4882807,2,2,2,2,2,2,2,2
151522137,2,2,2,2,2,2,2,2
33770568,2,2,2,2,2,2,2,2
33752955,2,2,2,2,2,2,2,2
33737973,2,2,2,2,2,2,2,2
151480183,2,2,2,2,2,2,2,2
33882055,2,2,2,2,2,2,2,2
33920788,2,2,2,2,2,2,2,2
33928267,2,2,2,2,2,2,2,2
4808965,2,2,2,2,2,2,2,2
34101780,2,2,2,2,2,2,2,2
34099670,2,2,2,2,2,2,2,2
162634215,2,2,2,2,2,2,2,2
34059159,2,2,2,2,2,2,2,2
162632241,2,2,2,2,2,2,2,2
33990600,2,2,2,2,2,2,2,2
4845891,2,2,2,2,2,2,2,2
33967225,2,2,2,2,2,2,2,2
4857357,2,2,2,2,2,2,2,2
4858172,2,2,2,2,2,2,2,2
33935026,2,2,2,2,2,2,2,2
151465223,2,2,2,2,2,2,2,2
33934461,2,2,2,2,2,2,2,2
4872341,2,2,2,2,2,2,2,2
32888759,2,2,2,2,2,2,2,2
5125678,2,2,2,2,2,2,2,2
152639500,2,2,2,2,2,2,2,2
31325338,2,2,2,2,2,2,2,2
31454114,2,2,2,2,2,2,2,2
5509232,2,2,2,2,2,2,2,2
31435614,2,2,2,2,2,2,2,2
31433381,2,2,2,2,2,2,2,2
31420374,2,2,2,2,2,2,2,2
31365499,2,2,2,2,2,2,2,2
162352192,2,2,2,2,2,2,2,2
31308301,2,2,2,2,2,2,2,2
31460293,2,2,2,2,2,2,2,2
5528494,2,2,2,2,2,2,2,2
162350881,2,2,2,2,2,2,2,2
162344666,2,2,2,2,2,2,2,2
31263056,2,2,2,2,2,2,2,2
162342054,2,2,2,2,2,2,2,2
152470045,2,2,2,2,2,2,2,2
5534420,2,2,2,2,2,2,2,2
31454756,2,2,2,2,2,2,2,2
31490707,2,2,2,2,2,2,2,2
31757493,2,2,2,2,2,2,2,2
31617765,2,2,2,2,2,2,2,2
5457387,2,2,2,2,2,2,2,2
152305489,2,2,2,2,2,2,2,2
5465785,2,2,2,2,2,2,2,2
162366547,2,2,2,2,2,2,2,2
31690573,2,2,2,2,2,2,2,2
31639182,2,2,2,2,2,2,2,2
152334414,2,2,2,2,2,2,2,2
31598574,2,2,2,2,2,2,2,2
152371890,2,2,2,2,2,2,2,2
31593626,2,2,2,2,2,2,2,2
31566127,2,2,2,2,2,2,2,2
5501080,2,2,2,2,2,2,2,2
31510917,2,2,2,2,2,2,2,2
152368146,2,2,2,2,2,2,2,2
31505771,2,2,2,2,2,2,2,2
152371500,2,2,2,2,2,2,2,2
31253408,2,2,2,2,2,2,2,2
5536954,2,2,2,2,2,2,2,2
152475114,2,2,2,2,2,2,2,2
30804040,2,2,2,2,2,2,2,2
30904641,2,2,2,2,2,2,2,2
30886655,2,2,2,2,2,2,2,2
5683130,2,2,2,2,2,2,2,2
152591931,2,2,2,2,2,2,2,2
30830980,2,2,2,2,2,2,2,2
152597625,2,2,2,2,2,2,2,2
152606918,2,2,2,2,2,2,2,2
5697475,2,2,2,2,2,2,2,2
31208814,2,2,2,2,2,2,2,2
30779032,2,2,2,2,2,2,2,2
30775634,2,2,2,2,2,2,2,2
30771330,2,2,2,2,2,2,2,2
5701544,2,2,2,2,2,2,2,2
30759308,2,2,2,2,2,2,2,2
30751557,2,2,2,2,2,2,2,2
30719335,2,2,2,2,2,2,2,2
30917877,2,2,2,2,2,2,2,2
152573670,2,2,2,2,2,2,2,2
162294954,2,2,2,2,2,2,2,2
152570004,2,2,2,2,2,2,2,2
31188258,2,2,2,2,2,2,2,2
5584258,2,2,2,2,2,2,2,2
162315325,2,2,2,2,2,2,2,2
152522572,2,2,2,2,2,2,2,2
31029812,2,2,2,2,2,2,2,2
5592257,2,2,2,2,2,2,2,2
31014650,2,2,2,2,2,2,2,2
31011070,2,2,2,2,2,2,2,2
30987208,2,2,2,2,2,2,2,2
152541553,2,2,2,2,2,2,2,2
5599292,2,2,2,2,2,2,2,2
5606438,2,2,2,2,2,2,2,2
30955259,2,2,2,2,2,2,2,2
30943649,2,2,2,2,2,2,2,2
30936493,2,2,2,2,2,2,2,2
162371385,2,2,2,2,2,2,2,2
31784827,2,2,2,2,2,2,2,2
32866754,2,2,2,2,2,2,2,2
162445988,2,2,2,2,2,2,2,2
32543219,2,2,2,2,2,2,2,2
32526628,2,2,2,2,2,2,2,2
5212344,2,2,2,2,2,2,2,2
32521862,2,2,2,2,2,2,2,2
151996042,2,2,2,2,2,2,2,2
32460507,2,2,2,2,2,2,2,2
32460312,2,2,2,2,2,2,2,2
152014525,2,2,2,2,2,2,2,2
32585361,2,2,2,2,2,2,2,2
32442267,2,2,2,2,2,2,2,2
32440225,2,2,2,2,2,2,2,2
32433640,2,2,2,2,2,2,2,2
162445671,2,2,2,2,2,2,2,2
32426295,2,2,2,2,2,2,2,2
32391171,2,2,2,2,2,2,2,2
162430194,2,2,2,2,2,2,2,2
5208940,2,2,2,2,2,2,2,2
32597914,2,2,2,2,2,2,2,2
31791326,2,2,2,2,2,2,2,2
32751375,2,2,2,2,2,2,2,2
5127684,2,2,2,2,2,2,2,2
32858849,2,2,2,2,2,2,2,2
5129925,2,2,2,2,2,2,2,2
5143957,2,2,2,2,2,2,2,2
5160547,2,2,2,2,2,2,2,2
32783689,2,2,2,2,2,2,2,2
32753677,2,2,2,2,2,2,2,2
5162506,2,2,2,2,2,2,2,2
151958880,2,2,2,2,2,2,2,2
32717035,2,2,2,2,2,2,2,2
32703615,2,2,2,2,2,2,2,2
5169097,2,2,2,2,2,2,2,2
32689415,2,2,2,2,2,2,2,2
151947385,2,2,2,2,2,2,2,2
151948956,2,2,2,2,2,2,2,2
5173919,2,2,2,2,2,2,2,2
32385709,2,2,2,2,2,2,2,2
32383825,2,2,2,2,2,2,2,2
32369299,2,2,2,2,2,2,2,2
31941252,2,2,2,2,2,2,2,2
5412430,2,2,2,2,2,2,2,2
32017579,2,2,2,2,2,2,2,2
32016276,2,2,2,2,2,2,2,2
31976251,2,2,2,2,2,2,2,2
152200470,2,2,2,2,2,2,2,2
152213342,2,2,2,2,2,2,2,2
31959346,2,2,2,2,2,2,2,2
152221425,2,2,2,2,2,2,2,2
32340761,2,2,2,2,2,2,2,2
31937414,2,2,2,2,2,2,2,2
31883743,2,2,2,2,2,2,2,2
5435649,2,2,2,2,2,2,2,2
5445608,2,2,2,2,2,2,2,2
31819673,2,2,2,2,2,2,2,2
152252679,2,2,2,2,2,2,2,2
31796069,2,2,2,2,2,2,2,2
32044787,2,2,2,2,2,2,2,2
32063615,2,2,2,2,2,2,2,2
152186236,2,2,2,2,2,2,2,2
5402485,2,2,2,2,2,2,2,2
32323409,2,2,2,2,2,2,2,2
152063853,2,2,2,2,2,2,2,2
32280406,2,2,2,2,2,2,2,2
32275853,2,2,2,2,2,2,2,2
32274356,2,2,2,2,2,2,2,2
152095649,2,2,2,2,2,2,2,2
5360328,2,2,2,2,2,2,2,2
32244641,2,2,2,2,2,2,2,2
152129078,2,2,2,2,2,2,2,2
162400574,2,2,2,2,2,2,2,2
32227719,2,2,2,2,2,2,2,2
152138657,2,2,2,2,2,2,2,2
32204037,2,2,2,2,2,2,2,2
32190537,2,2,2,2,2,2,2,2
152163198,2,2,2,2,2,2,2,2
24339313,2,2,2,2,2,2,2,2
1091,2,2,2,2,2,2,2,2
49583708,2,2,2,2,2,2,2,2
138227174,2,2,2,2,2,2,2,2
123828018,2,2,2,2,2,2,2,2
84207527,2,2,2,2,2,2,2,2
84224842,2,2,2,2,2,2,2,2
84230433,2,2,2,2,2,2,2,2
123819277,2,2,2,2,2,2,2,2
106440173,2,2,2,2,2,2,2,2
84236703,2,2,2,2,2,2,2,2
68397227,2,2,2,2,2,2,2,2
138113211,2,2,2,2,2,2,2,2
96754054,2,2,2,2,2,2,2,2
106451602,2,2,2,2,2,2,2,2
138118422,2,2,2,2,2,2,2,2
123807631,2,2,2,2,2,2,2,2
68376902,2,2,2,2,2,2,2,2
68376499,2,2,2,2,2,2,2,2
68461803,2,2,2,2,2,2,2,2
96762749,2,2,2,2,2,2,2,2
68468480,2,2,2,2,2,2,2,2
132187729,2,2,2,2,2,2,2,2
84163464,2,2,2,2,2,2,2,2
96784677,2,2,2,2,2,2,2,2
84166803,2,2,2,2,2,2,2,2
132191315,2,2,2,2,2,2,2,2
96780916,2,2,2,2,2,2,2,2
106333511,2,2,2,2,2,2,2,2
68561460,2,2,2,2,2,2,2,2
96767852,2,2,2,2,2,2,2,2
68532692,2,2,2,2,2,2,2,2
106383573,2,2,2,2,2,2,2,2
138053997,2,2,2,2,2,2,2,2
106414330,2,2,2,2,2,2,2,2
106421830,2,2,2,2,2,2,2,2
68468648,2,2,2,2,2,2,2,2
96744093,2,2,2,2,2,2,2,2
138129506,2,2,2,2,2,2,2,2
68359943,2,2,2,2,2,2,2,2
106599604,2,2,2,2,2,2,2,2
127536960,2,2,2,2,2,2,2,2
96692635,2,2,2,2,2,2,2,2
132145260,2,2,2,2,2,2,2,2
68206341,2,2,2,2,2,2,2,2
106576909,2,2,2,2,2,2,2,2
106588446,2,2,2,2,2,2,2,2
106617119,2,2,2,2,2,2,2,2
127536001,2,2,2,2,2,2,2,2
106621564,2,2,2,2,2,2,2,2
106626568,2,2,2,2,2,2,2,2
96684354,2,2,2,2,2,2,2,2
106627102,2,2,2,2,2,2,2,2
106635003,2,2,2,2,2,2,2,2
106637968,2,2,2,2,2,2,2,2
106569876,2,2,2,2,2,2,2,2
68216142,2,2,2,2,2,2,2,2
123801088,2,2,2,2,2,2,2,2
106505923,2,2,2,2,2,2,2,2
132154760,2,2,2,2,2,2,2,2
106483668,2,2,2,2,2,2,2,2
132154645,2,2,2,2,2,2,2,2
84253429,2,2,2,2,2,2,2,2
106484374,2,2,2,2,2,2,2,2
68300701,2,2,2,2,2,2,2,2
132147888,2,2,2,2,2,2,2,2
138194034,2,2,2,2,2,2,2,2
123775444,2,2,2,2,2,2,2,2
123774433,2,2,2,2,2,2,2,2
138170435,2,2,2,2,2,2,2,2
68222373,2,2,2,2,2,2,2,2
106536323,2,2,2,2,2,2,2,2
106551122,2,2,2,2,2,2,2,2
106298291,2,2,2,2,2,2,2,2
68593222,2,2,2,2,2,2,2,2
106296827,2,2,2,2,2,2,2,2
123965109,2,2,2,2,2,2,2,2
127457661,2,2,2,2,2,2,2,2
68885373,2,2,2,2,2,2,2,2
137929096,2,2,2,2,2,2,2,2
68847716,2,2,2,2,2,2,2,2
68838451,2,2,2,2,2,2,2,2
106053274,2,2,2,2,2,2,2,2
68835007,2,2,2,2,2,2,2,2
68904331,2,2,2,2,2,2,2,2
106069670,2,2,2,2,2,2,2,2
68832455,2,2,2,2,2,2,2,2
68829676,2,2,2,2,2,2,2,2
106071151,2,2,2,2,2,2,2,2
106084318,2,2,2,2,2,2,2,2
84070654,2,2,2,2,2,2,2,2
68898650,2,2,2,2,2,2,2,2
83966696,2,2,2,2,2,2,2,2
96956667,2,2,2,2,2,2,2,2
106004340,2,2,2,2,2,2,2,2
137867423,2,2,2,2,2,2,2,2
68975946,2,2,2,2,2,2,2,2
123996960,2,2,2,2,2,2,2,2
106000013,2,2,2,2,2,2,2,2
97007980,2,2,2,2,2,2,2,2
97000944,2,2,2,2,2,2,2,2
68943337,2,2,2,2,2,2,2,2
68912805,2,2,2,2,2,2,2,2
83905281,2,2,2,2,2,2,2,2
127444923,2,2,2,2,2,2,2,2
68939665,2,2,2,2,2,2,2,2
106025628,2,2,2,2,2,2,2,2
83922574,2,2,2,2,2,2,2,2
83935134,2,2,2,2,2,2,2,2
106130338,2,2,2,2,2,2,2,2
84072126,2,2,2,2,2,2,2,2
68595284,2,2,2,2,2,2,2,2
68630871,2,2,2,2,2,2,2,2
138011533,2,2,2,2,2,2,2,2
138012099,2,2,2,2,2,2,2,2
106205317,2,2,2,2,2,2,2,2
123898003,2,2,2,2,2,2,2,2
96798347,2,2,2,2,2,2,2,2
106226177,2,2,2,2,2,2,2,2
106231403,2,2,2,2,2,2,2,2
68685461,2,2,2,2,2,2,2,2
84136270,2,2,2,2,2,2,2,2
138028324,2,2,2,2,2,2,2,2
138031350,2,2,2,2,2,2,2,2
123878708,2,2,2,2,2,2,2,2
84154627,2,2,2,2,2,2,2,2
68596752,2,2,2,2,2,2,2,2
127474580,2,2,2,2,2,2,2,2
96930110,2,2,2,2,2,2,2,2
84077860,2,2,2,2,2,2,2,2
68776916,2,2,2,2,2,2,2,2
132243857,2,2,2,2,2,2,2,2
68779397,2,2,2,2,2,2,2,2
132243706,2,2,2,2,2,2,2,2
106165120,2,2,2,2,2,2,2,2
84081115,2,2,2,2,2,2,2,2
106169950,2,2,2,2,2,2,2,2
96956006,2,2,2,2,2,2,2,2
106189657,2,2,2,2,2,2,2,2
132234523,2,2,2,2,2,2,2,2
68765085,2,2,2,2,2,2,2,2
96946584,2,2,2,2,2,2,2,2
84096365,2,2,2,2,2,2,2,2
84108062,2,2,2,2,2,2,2,2
96937964,2,2,2,2,2,2,2,2
123727263,2,2,2,2,2,2,2,2
68132057,2,2,2,2,2,2,2,2
63348921,2,2,2,2,2,2,2,2
68131016,2,2,2,2,2,2,2,2
67560850,2,2,2,2,2,2,2,2
67555237,2,2,2,2,2,2,2,2
107080729,2,2,2,2,2,2,2,2
138442686,2,2,2,2,2,2,2,2
67526996,2,2,2,2,2,2,2,2
67516096,2,2,2,2,2,2,2,2
138449874,2,2,2,2,2,2,2,2
107080864,2,2,2,2,2,2,2,2
138459783,2,2,2,2,2,2,2,2
67511024,2,2,2,2,2,2,2,2
84569894,2,2,2,2,2,2,2,2
132055266,2,2,2,2,2,2,2,2
127583611,2,2,2,2,2,2,2,2
107102991,2,2,2,2,2,2,2,2
107107648,2,2,2,2,2,2,2,2
84554064,2,2,2,2,2,2,2,2
67595626,2,2,2,2,2,2,2,2
107052943,2,2,2,2,2,2,2,2
67684655,2,2,2,2,2,2,2,2
138399270,2,2,2,2,2,2,2,2
106995384,2,2,2,2,2,2,2,2
84528629,2,2,2,2,2,2,2,2
132083413,2,2,2,2,2,2,2,2
84535374,2,2,2,2,2,2,2,2
67705138,2,2,2,2,2,2,2,2
107025203,2,2,2,2,2,2,2,2
96665013,2,2,2,2,2,2,2,2
127570480,2,2,2,2,2,2,2,2
67670781,2,2,2,2,2,2,2,2
107026242,2,2,2,2,2,2,2,2
107030394,2,2,2,2,2,2,2,2
84542512,2,2,2,2,2,2,2,2
67630598,2,2,2,2,2,2,2,2
127587352,2,2,2,2,2,2,2,2
107113854,2,2,2,2,2,2,2,2
138475666,2,2,2,2,2,2,2,2
127614582,2,2,2,2,2,2,2,2
123512583,2,2,2,2,2,2,2,2
107179499,2,2,2,2,2,2,2,2
67301388,2,2,2,2,2,2,2,2
107199074,2,2,2,2,2,2,2,2
107202408,2,2,2,2,2,2,2,2
67291222,2,2,2,2,2,2,2,2
138554342,2,2,2,2,2,2,2,2
67312250,2,2,2,2,2,2,2,2
107204545,2,2,2,2,2,2,2,2
127618330,2,2,2,2,2,2,2,2
127620029,2,2,2,2,2,2,2,2
84746760,2,2,2,2,2,2,2,2
138565089,2,2,2,2,2,2,2,2
138572095,2,2,2,2,2,2,2,2
107151085,2,2,2,2,2,2,2,2
67320540,2,2,2,2,2,2,2,2
84642345,2,2,2,2,2,2,2,2
84653111,2,2,2,2,2,2,2,2
123528311,2,2,2,2,2,2,2,2
138485369,2,2,2,2,2,2,2,2
84647903,2,2,2,2,2,2,2,2
107134019,2,2,2,2,2,2,2,2
67420094,2,2,2,2,2,2,2,2
96614266,2,2,2,2,2,2,2,2
107141227,2,2,2,2,2,2,2,2
67331726,2,2,2,2,2,2,2,2
67374299,2,2,2,2,2,2,2,2
96571347,2,2,2,2,2,2,2,2
84687858,2,2,2,2,2,2,2,2
123520835,2,2,2,2,2,2,2,2
138510629,2,2,2,2,2,2,2,2
96540371,2,2,2,2,2,2,2,2
106979821,2,2,2,2,2,2,2,2
106975597,2,2,2,2,2,2,2,2
